1000 10000
28 975 8019
634 469 3206
821 212 9723
850 77 9059
297 223 6964
776 241 8158
722 302 7389
628 108 3933
520 590 8346
68 121 5253
637 500 6580
655 134 9048
212 306 8259
287 155 9687
697 451 6910
660 226 7502
169 300 2155
557 927 4614
841 798 9203
539 866 1323
791 502 9823
370 508 308
417 720 5613
28 358 6119
714 54 1569
975 714 4147
476 882 6446
982 791 7724
596 631 8521
798 169 8386
473 960 239
647 329 5747
306 98 818
270 125 5175
388 838 4228
308 165 4941
806 640 1823
603 974 4965
326 569 5595
199 718 4764
936 542 4075
175 540 3755
273 197 2852
90 466 5976
264 205 9166
843 865 9330
784 670 321
958 625 646
922 302 2214
868 500 3284
983 436 5177
57 962 7717
812 234 3913
663 675 5731
991 938 2935
508 132 6151
189 267 3173
861 224 6797
507 497 1098
720 717 950
355 699 4737
532 756 2698
248 567 3283
512 581 957
242 923 894
529 782 6377
679 970 9644
203 831 8867
999 337 1716
449 408 7432
750 763 7130
486 646 1237
535 245 7155
817 756 7736
773 350 8010
18 878 792
394 908 1761
37 463 3943
256 461 5279
323 261 7039
754 362 9801
235 199 7798
472 733 6042
626 549 1149
713 673 2498
75 690 5727
866 84 6987
978 472 9449
921 727 6261
551 49 4874
589 154 6235
890 564 9518
931 541 7419
80 606 6091
929 680 2781
656 897 216
994 874 1687
442 146 8766
54 49 3166
927 989 2320
514 82 2412
947 971 1975
816 902 867
234 333 472
325 261 5151
105 268 8399
672 261 5625
358 54 7122
123 108 8170
641 34 8511
312 547 1592
723 845 1562
49 13 815
915 246 4147
387 570 6760
889 26 4379
640 49 3992
264 407 5045
385 881 6504
907 521 6890
417 184 8788
8 906 9985
569 954 9997
384 221 6242
882 959 1164
641 199 7541
20 838 5590
363 101 3348
407 838 9580
263 744 7453
152 160 5636
939 167 6542
923 87 4847
919 470 1419
513 704 377
676 696 9576
568 67 7413
157 429 5866
856 836 5703
436 98 1446
888 601 1605
523 539 4123
416 814 4209
615 732 9031
33 596 2734
410 623 8429
337 191 496
101 699 9276
966 555 7111
20 342 9560
817 229 7160
773 103 5051
895 519 6864
456 133 8947
486 517 7543
571 926 165
999 262 707
846 363 8406
122 680 9312
584 700 6653
496 868 4233
7 641 1335
57 535 7205
920 990 6689
867 827 1206
761 397 7483
925 748 8745
632 593 1459
389 66 1490
52 2 8189
704 849 2057
288 855 1049
622 912 2935
179 183 1925
219 49 6103
776 161 5500
259 86 1247
355 69 191
813 809 1609
302 860 8962
843 915 1810
251 202 3664
299 175 9575
233 705 9110
509 924 2158
964 699 1671
463 309 8756
61 663 3176
251 827 3336
211 481 2195
172 675 5461
981 277 1014
645 575 6540
571 159 9245
680 20 8520
190 983 5570
860 797 7879
967 857 6893
494 459 4072
829 22 4552
23 193 5578
835 526 2854
848 522 3780
387 92 4938
983 124 7309
854 665 643
424 876 439
654 842 647
898 335 5106
969 515 4479
872 537 8671
449 723 2196
302 570 5069
81 308 513
371 643 7636
31 496 7652
674 271 9527
464 276 4720
111 174 6406
568 494 7920
46 366 7808
68 166 1530
616 468 6451
684 900 9110
196 270 8752
183 653 248
186 326 1870
64 141 5146
783 251 9671
540 170 3164
811 567 2881
618 635 8047
499 250 1514
301 285 9765
411 833 5035
162 15 39
761 553 6364
631 616 3504
128 399 2107
798 290 7276
313 101 9843
194 70 4829
240 921 4430
105 221 66
869 631 5898
255 145 2265
293 905 6817
8 887 5432
864 366 9182
970 163 824
597 828 1924
791 21 9345
619 612 8265
400 68 1486
466 936 8116
363 543 3260
979 187 3517
795 195 755
579 58 121
760 379 7635
583 975 6462
858 118 5834
203 88 3797
467 488 1864
952 305 6152
420 667 8046
31 646 1232
899 792 8426
654 370 5835
126 482 5565
760 416 4892
574 274 9
759 828 2096
556 646 1935
771 950 3239
274 369 8258
319 751 9255
551 650 9398
328 303 4120
515 780 2601
79 539 2016
322 464 641
330 223 7820
778 130 5466
64 252 1415
655 526 135
264 196 4885
870 98 5534
267 778 9188
386 292 5967
986 722 9858
354 396 7321
346 725 6895
166 854 2376
631 918 5628
397 924 5505
531 187 3700
415 56 4150
301 322 8927
840 60 6570
159 397 2643
16 750 2038
688 448 4763
935 965 1968
310 947 9237
289 343 6160
145 873 3698
197 639 4753
346 291 1427
272 131 7838
841 289 234
483 656 3336
521 695 7783
635 629 7747
954 291 8693
191 931 8387
702 76 611
400 624 249
504 969 1892
282 592 2022
119 784 5662
353 618 2669
688 490 363
822 124 8344
920 430 2634
612 620 7916
998 673 6991
608 72 8966
208 928 8934
99 209 8525
472 328 660
485 32 5278
153 71 767
868 892 8243
211 811 9672
196 774 643
111 123 7315
454 82 9739
419 289 9018
353 740 226
229 563 3905
889 48 288
518 552 2710
284 419 2601
526 981 6763
549 176 3888
191 287 6010
858 740 6443
948 158 2732
965 862 5823
542 443 1385
799 683 7784
438 200 1336
148 483 5106
100 361 1087
215 909 8262
102 452 900
464 661 9639
906 608 6149
989 924 9362
811 817 7804
196 967 4838
331 405 3037
666 552 5872
124 3 1584
210 217 3492
823 671 1295
75 486 5955
713 743 9914
213 732 5837
927 894 3006
730 441 8972
920 772 376
956 789 6279
179 912 9282
762 473 8850
606 648 2520
900 722 5357
207 786 1100
120 351 5183
309 277 3428
314 358 869
637 277 7992
13 585 6132
643 763 4044
276 525 1868
126 130 7867
997 381 6588
354 939 6726
805 59 8076
339 719 2704
766 384 2061
986 20 7338
329 384 7922
461 379 9684
856 654 560
75 131 4041
942 128 1422
881 833 7712
606 989 3770
33 327 840
736 444 9223
797 782 595
486 110 8978
407 922 9708
442 129 9362
354 204 9492
394 145 8971
167 377 6803
879 983 3143
1000 367 469
840 103 1265
414 251 46
8 88 7507
338 846 9781
45 287 909
758 992 9112
250 386 8608
220 904 5985
375 782 4319
517 134 8037
338 325 7139
954 738 2741
999 98 5828
857 435 7025
637 831 3312
898 589 655
361 190 4040
969 761 296
305 135 4429
975 4 6562
11 693 3886
502 646 5624
594 996 8721
774 204 8507
798 841 4689
461 90 277
116 450 3818
155 770 1579
450 74 3065
879 400 5068
792 411 760
678 912 7757
653 505 9752
725 278 6956
583 428 9148
271 888 7237
900 3 3038
717 510 8808
295 311 3233
360 541 633
779 333 5395
891 362 8306
647 14 1162
751 90 9792
58 672 1219
205 294 5106
793 193 8461
830 262 8970
989 556 3280
574 267 5821
206 398 9505
600 288 1866
257 286 1231
770 36 6320
913 93 8343
131 649 5636
589 441 1181
49 623 2442
370 611 7349
649 536 2616
821 741 6013
325 692 4652
190 300 9937
772 422 7973
91 334 2065
433 817 7714
421 405 8506
601 805 1128
42 174 7091
742 174 9626
357 995 5719
721 319 762
724 861 9414
661 632 2835
633 75 7168
49 859 9984
114 631 2740
972 231 3896
451 624 6069
893 366 1595
871 74 3589
589 147 4259
702 870 5471
115 530 2103
949 514 9529
469 915 9739
452 380 8370
544 351 6600
439 802 9576
860 694 1941
454 564 5366
394 504 9512
652 558 1734
475 672 5615
929 973 9129
457 441 3395
195 244 9774
564 787 9477
516 578 7278
91 437 9323
383 242 5239
100 987 7094
964 990 5651
697 464 6675
311 392 6647
791 848 9087
185 395 330
311 310 9469
787 825 4046
416 267 2834
90 649 7427
328 749 1413
422 712 5402
424 760 4866
98 70 8257
744 213 1457
182 749 4203
864 411 8512
332 197 7337
729 964 6603
562 54 4604
340 381 352
752 154 2415
505 578 2526
722 27 3595
331 123 159
139 304 2908
341 519 4318
852 850 3867
540 578 8830
143 491 4883
98 182 3616
449 285 2121
215 790 6050
740 511 2077
686 193 3199
197 331 4854
104 671 7373
773 875 6574
991 414 6504
821 908 6346
55 5 3528
22 805 5812
143 19 8601
192 110 9464
620 148 3008
818 344 4339
24 799 361
748 923 3235
321 914 6649
824 86 9908
522 492 4913
49 514 4717
860 8 8088
813 199 7549
628 171 6696
635 340 8391
325 363 9189
686 110 6112
272 783 9377
272 958 1462
180 479 9953
92 879 4818
160 739 1825
247 903 3376
148 530 1546
843 516 5885
234 193 7600
774 230 4061
885 501 8195
261 125 153
74 304 8983
379 747 1862
196 258 952
373 857 4854
100 4 5735
645 846 6602
881 431 1794
832 205 4375
893 441 4876
87 702 5352
591 127 3007
926 505 2753
139 701 8362
90 425 5218
295 524 7221
381 520 7419
982 752 4201
128 584 405
854 828 4846
729 266 6899
432 857 8025
438 134 882
542 272 3934
904 361 5358
121 7 1233
694 387 6752
464 720 503
664 199 6438
421 53 2265
266 133 2531
516 565 3739
540 2 4872
773 544 4143
706 447 8855
63 919 3861
295 964 1247
398 779 3966
901 795 6517
690 215 569
307 832 3701
837 347 1265
927 238 2619
150 11 514
292 716 3312
498 779 2582
358 425 5546
956 823 8676
273 75 3470
789 764 6684
357 70 9515
410 258 8861
26 536 5451
996 685 7461
509 328 5176
820 825 306
402 534 7731
947 489 553
974 114 1979
444 902 5742
127 611 3164
994 372 6773
206 749 309
656 745 4993
116 253 7673
644 73 4497
949 474 2031
31 772 7871
935 745 2336
913 540 5590
655 667 8200
170 12 2923
942 217 4671
250 225 2415
595 340 6668
267 983 740
115 284 3565
497 314 4336
720 249 4432
55 161 972
644 167 6990
195 336 2001
117 630 7569
140 231 2793
554 177 1485
573 443 8819
664 910 5102
580 406 768
915 125 16
699 532 7528
670 175 9047
11 722 1382
363 190 363
931 329 3594
76 235 5122
560 159 3565
378 823 8826
480 754 231
247 21 4708
614 719 4591
493 740 2765
539 750 2838
273 112 5028
635 42 356
580 117 3942
702 28 6101
618 406 275
443 237 28
25 835 6048
84 448 9118
674 940 3857
791 831 3606
628 103 3069
655 737 3463
363 669 3931
304 370 5959
756 987 8364
382 781 8952
410 805 5786
809 241 1585
927 914 7524
135 704 5354
741 332 2808
161 338 7545
623 700 2213
906 356 1934
864 463 272
579 845 6052
530 254 2208
667 414 3448
251 340 4362
126 475 417
480 567 8100
639 79 8790
183 702 6489
747 959 4196
32 822 1659
303 752 5503
354 633 2108
562 299 7521
361 549 7213
74 674 5039
491 505 957
942 144 8035
731 678 6088
572 777 9046
767 808 2867
777 111 4970
279 464 1602
738 377 4900
259 90 6448
823 163 122
861 5 3978
817 947 8121
851 29 2799
939 600 6575
984 719 7734
203 495 3844
172 126 3660
126 863 9388
25 473 4477
825 295 5992
298 507 7996
275 675 1294
396 526 8323
546 816 8274
472 151 8992
205 705 8487
401 229 8612
60 354 7826
447 378 7299
276 202 6945
267 499 1804
614 126 6478
260 873 5355
582 418 8170
855 241 6673
199 797 3729
685 197 7957
648 608 7310
473 407 3040
123 682 1593
420 300 9444
223 265 569
700 524 9441
55 457 5210
576 664 802
600 862 7598
329 546 2147
285 545 1754
947 17 2160
338 492 4193
930 263 3844
725 485 9109
645 536 7632
85 942 441
646 870 3104
799 469 965
749 149 8862
895 786 5406
1000 84 4774
512 421 4265
56 702 3527
900 427 4363
8 71 3251
991 508 9192
431 505 9413
886 304 4234
850 52 7382
711 298 3167
116 649 5250
890 512 3022
506 568 1724
385 467 7150
747 826 6220
997 168 1079
541 951 584
953 836 1887
186 38 5290
920 748 2939
438 216 6587
40 457 1099
61 962 666
784 698 5484
285 797 4661
857 145 2180
935 685 2130
518 990 3966
756 527 1355
45 446 4102
335 236 6669
922 275 1125
20 335 4439
37 119 136
872 403 8932
532 259 4077
711 546 1113
193 63 9454
510 171 6981
864 567 3778
965 902 3013
986 823 6287
110 194 6622
548 582 2092
36 453 9846
319 336 2457
395 398 1002
860 590 2416
313 99 8586
293 314 7505
423 631 9406
435 616 3580
722 725 1125
695 625 2706
138 660 6510
983 978 845
791 725 594
792 584 5184
208 248 7634
145 541 9300
649 315 7930
406 749 6545
985 822 2621
109 868 4245
814 5 4256
675 340 1586
519 130 310
113 274 4245
648 481 6492
633 977 384
932 978 9698
213 383 3799
757 368 8972
730 828 1840
974 642 7196
582 668 8535
167 187 1017
476 651 9290
72 650 2122
915 634 8098
299 918 1075
348 130 6810
498 239 6177
470 968 3004
661 293 9997
856 874 3665
743 40 1203
759 867 3205
48 938 1206
169 853 2839
618 503 108
45 202 8238
854 700 6476
30 521 3795
385 181 8087
734 36 9961
750 778 1000
952 536 7867
508 935 1156
713 103 7360
903 73 3214
11 117 8416
600 970 9467
427 351 8987
221 735 5167
307 820 1554
267 569 332
619 872 5219
837 379 9154
992 443 608
352 698 7680
917 60 7796
332 659 4117
798 85 6467
136 305 4202
654 611 21
208 230 3942
539 848 813
109 684 192
614 27 5986
222 730 4683
253 647 2742
401 330 4752
517 128 836
984 615 7492
537 269 103
909 476 7684
850 366 8531
15 474 9566
558 88 5592
543 661 6674
578 913 3320
671 313 6649
423 182 6128
610 517 743
102 405 8363
556 313 7838
239 515 8555
121 881 3028
38 438 9467
981 332 2127
654 909 1392
325 932 5056
974 706 7237
453 667 753
547 768 6157
909 675 9822
98 265 5688
652 385 4568
32 774 3005
498 755 3336
977 760 6597
368 85 1880
423 410 3937
12 862 3603
116 761 8371
625 669 7397
798 119 5662
485 770 8046
404 801 6820
760 651 3926
447 627 9685
395 994 3769
274 768 5530
210 131 8392
813 247 2152
535 223 5172
931 20 5290
592 856 7412
990 259 8212
161 370 9862
86 816 4488
122 211 9833
243 836 953
772 46 5083
515 210 5681
666 96 5255
190 26 7274
479 970 6481
242 311 1091
454 471 460
667 908 4276
507 381 1838
339 623 8673
643 395 5070
78 909 4631
758 927 5726
13 116 2104
638 946 9425
119 188 5735
209 993 4205
21 659 1464
648 165 844
485 856 2467
509 498 8213
931 575 121
561 685 9399
639 49 4866
742 686 8164
166 156 351
252 717 8695
456 737 353
271 736 8870
114 572 7725
932 80 574
144 362 6149
617 275 9185
15 913 2233
881 6 5270
44 523 8426
746 774 5494
792 581 582
144 851 4317
365 316 1240
441 248 3671
15 391 3033
515 7 307
699 374 7571
283 254 6928
552 649 7802
329 746 5927
174 537 5507
755 32 709
423 397 6024
662 837 271
333 203 8014
375 767 3745
297 401 2350
224 953 3350
377 633 7095
303 807 8631
809 913 1015
869 688 411
244 701 3599
867 385 4802
880 101 2870
251 827 6989
348 123 9389
697 346 1693
47 722 2326
493 376 9484
124 184 3748
490 404 5787
900 648 488
850 514 4224
3 745 7325
225 995 9151
213 694 7274
953 391 4971
646 789 45
323 281 8420
158 756 1956
905 245 1359
692 496 5358
531 346 7871
754 700 9615
430 924 9962
933 488 2655
558 441 6397
880 86 4537
924 760 4170
696 917 3925
651 821 7522
361 864 5369
71 746 4714
293 500 5766
260 281 8689
221 213 9529
227 770 4969
976 650 9406
512 925 5165
681 972 8081
958 974 8253
831 335 5117
199 757 8214
265 49 2713
30 308 1346
70 880 558
598 107 6680
566 434 4681
971 297 957
487 330 3929
567 287 1902
820 117 2588
288 667 1344
501 931 8745
566 960 8052
263 30 1932
172 979 9390
203 545 3175
883 867 1471
192 706 4800
472 272 3438
725 443 4906
313 82 4573
8 935 3503
104 852 3815
156 114 4196
439 285 4174
180 488 5070
354 722 9937
176 265 6642
976 736 3265
765 461 8060
671 125 6141
595 484 8427
449 588 1278
263 95 2391
458 885 5028
984 64 5867
53 769 5940
989 944 6205
982 271 3292
599 36 9104
658 58 2580
150 4 5064
577 452 8003
854 67 9449
597 876 1333
976 859 5748
842 912 9516
133 252 6811
337 586 6082
981 184 3469
84 841 3878
664 990 1881
79 566 3684
81 772 6750
529 368 7978
213 695 8836
960 536 7099
827 668 6351
989 357 5936
70 337 5471
890 772 311
767 435 5652
999 513 7218
35 945 5341
784 825 9708
113 37 754
949 348 5289
47 526 8308
749 515 6016
36 936 1704
506 826 4476
168 944 6910
820 295 6775
389 329 5719
729 464 5896
788 577 5932
541 525 632
829 923 9509
488 24 3023
504 411 9959
559 917 136
34 84 7431
296 255 3725
70 643 5405
140 371 2869
35 158 445
319 698 3321
302 878 8595
810 718 8970
833 573 381
143 131 8297
630 165 5732
412 460 1987
137 881 629
893 372 3352
761 759 3509
205 77 4559
877 730 5436
472 539 7153
441 723 5725
173 217 2856
821 198 9372
553 610 2183
891 98 8063
871 990 1786
574 751 6544
83 307 972
641 184 5701
428 7 6592
933 799 314
657 972 5883
864 792 7080
587 696 4041
769 938 4138
183 161 9128
969 734 8230
512 168 1888
836 808 3423
536 588 7781
127 520 7580
793 528 5903
675 744 1046
106 330 5094
147 99 6383
284 281 5543
763 601 2277
344 465 2796
584 300 8956
6 187 2543
787 314 7062
718 458 941
972 484 684
17 589 2014
462 735 7112
845 371 6744
387 485 6345
15 829 8809
811 412 1460
766 769 3646
660 555 8311
73 624 5768
13 595 8251
697 964 9192
62 425 6278
173 269 3648
268 8 3133
964 374 9313
124 184 4076
583 301 844
229 960 3751
539 32 374
659 45 9321
261 93 5284
452 154 9708
730 678 5329
377 945 7688
861 261 9061
525 384 2245
600 967 8897
444 195 8857
194 85 8240
919 743 1636
239 4 9728
522 455 7233
582 536 4910
262 265 2207
949 125 5467
9 2 9850
605 601 3168
502 44 6362
710 589 447
301 508 7541
937 746 9544
664 620 8351
249 553 3886
158 814 2502
716 762 979
182 122 4980
384 727 8580
551 580 8976
265 641 3564
711 941 5423
603 877 7521
147 893 5140
849 141 692
734 650 5857
236 366 5618
214 547 8091
545 282 9169
124 833 7748
99 97 5388
15 159 6681
437 761 557
957 259 5801
448 107 3293
491 841 7943
347 428 8308
316 993 6206
407 537 1488
575 12 7320
323 463 2768
62 477 1926
94 265 5038
3 222 5297
803 21 7403
96 512 1595
38 858 374
697 174 4718
902 932 9606
389 506 3618
60 180 2080
179 594 4908
456 687 1172
494 689 4745
790 844 766
544 939 6277
139 328 3486
512 376 8011
230 277 7942
835 18 2448
804 429 5627
235 608 5572
142 63 6259
666 908 7299
410 49 8142
527 593 8432
155 83 9759
641 594 3134
651 175 4763
593 362 6132
392 517 4560
370 752 5519
942 893 934
200 910 5841
850 320 8242
992 846 2834
423 1 3916
534 993 1861
19 643 1388
781 587 5749
264 330 1265
824 700 6368
694 993 9613
627 544 8522
820 393 4193
61 384 1039
246 807 4391
161 340 1383
373 710 6377
760 491 7316
508 754 6645
125 929 2696
844 975 4688
456 601 5231
330 772 1624
522 184 8359
560 429 1165
302 941 8856
684 314 4566
413 73 9408
728 933 9513
724 409 5794
772 252 3768
459 60 4368
42 389 2492
665 910 3675
375 822 3456
540 123 9396
747 159 6061
664 571 2134
423 650 6066
936 725 1826
729 496 3077
496 955 2136
215 996 3876
58 12 9786
85 386 3607
540 277 6081
287 376 2239
348 39 1161
833 814 162
250 749 5887
75 829 7382
503 324 5688
639 890 6035
866 948 6398
651 32 5136
609 923 3412
42 209 9139
280 908 530
793 740 3343
954 341 7091
840 415 271
574 918 3946
261 908 8835
296 773 134
693 776 1517
828 384 6439
592 425 7000
730 57 2907
611 849 8999
953 802 1339
395 994 8106
665 567 6023
610 827 6282
797 474 54
930 519 9829
447 698 5565
237 289 3341
236 371 5397
495 333 5597
845 286 7751
535 32 4096
640 697 5662
14 658 840
295 454 9314
701 736 184
529 182 5881
445 770 2522
786 6 9244
534 852 6576
483 48 7861
233 582 9245
328 222 1941
341 235 8950
180 882 6404
845 582 7139
28 462 2672
261 907 9441
782 44 798
25 929 6001
600 411 4048
813 995 2630
409 674 6203
349 14 4437
650 546 2670
405 390 8251
895 770 3713
566 30 971
359 163 7014
156 187 9942
157 138 1705
204 302 3699
185 710 6373
387 410 1738
176 412 4283
845 816 6025
96 711 7146
160 276 3527
130 986 7689
143 142 5227
436 650 2716
140 205 8018
839 390 3079
563 776 9841
300 951 7252
935 796 8067
959 243 5777
104 402 9405
630 883 8390
670 25 3531
896 812 3532
611 952 9737
980 142 1126
59 704 3901
899 355 5204
150 289 1351
216 599 6945
345 54 5698
749 683 8580
138 704 2604
21 599 6767
552 562 3718
640 541 6211
765 599 4266
18 849 9621
573 350 9261
923 918 2860
219 262 3913
916 10 5948
495 499 6651
450 871 7602
216 775 5163
934 414 3703
144 531 2654
762 548 1854
382 472 2204
642 394 8121
853 612 5382
118 527 9743
65 373 9593
67 822 8464
668 37 2590
182 322 9003
237 818 7885
242 579 432
95 960 7255
298 953 7000
770 158 6611
503 275 4489
245 339 9213
190 757 7034
5 777 1071
594 958 1392
948 546 561
833 787 139
616 882 6098
871 531 403
870 301 9560
833 803 186
673 400 1876
886 589 7632
919 593 1408
341 538 4718
85 485 1263
645 317 50
784 933 9283
233 155 4813
987 24 7465
898 856 2620
83 881 19
958 766 1959
942 36 6903
701 377 7440
770 813 5276
33 457 1945
434 592 7877
68 825 9383
232 163 4406
697 61 8614
316 143 6494
686 453 3611
996 394 646
898 446 1374
689 216 7186
964 248 4995
908 33 8586
136 452 6762
518 683 9925
276 731 3985
889 46 5479
734 83 9931
344 78 7676
341 327 122
715 15 8337
252 331 9936
246 590 1320
832 726 1771
593 595 2453
869 870 7184
853 110 8581
332 195 6664
614 538 6093
290 231 7420
411 945 4434
747 196 5116
34 794 8706
353 625 9431
123 569 9377
927 438 6599
110 642 6060
43 973 4255
706 587 1144
150 228 7374
569 638 670
355 736 8218
470 121 5011
175 473 5987
957 947 1555
334 873 4344
284 335 8338
343 377 2662
949 434 7248
93 583 8827
818 152 4816
488 506 3551
705 327 7671
715 502 8495
701 810 1441
607 495 1666
303 778 10000
640 473 1376
301 421 8809
901 865 4743
79 683 3894
895 522 9751
445 226 7430
468 292 2931
314 344 4740
107 302 2235
772 956 8364
123 947 2836
850 248 2609
658 500 2473
752 930 2507
998 824 7028
748 621 605
177 440 1896
459 753 9591
551 211 8893
137 982 6848
500 456 1795
688 305 6394
296 314 4245
120 66 4174
627 63 998
654 162 970
259 691 5409
506 501 9161
97 51 2724
341 539 5057
188 39 2513
334 78 2817
727 373 1131
323 492 8548
849 470 2610
846 124 2123
815 734 1813
575 591 3666
87 687 9716
810 27 1255
867 567 6645
379 252 8722
547 331 6446
677 653 2289
576 501 8759
185 698 2882
308 864 7967
472 438 9557
137 525 3596
205 334 2622
811 552 2540
455 282 8792
528 829 4122
973 857 9126
261 433 1627
19 617 1676
252 276 7540
218 100 7329
775 588 3853
370 792 2539
343 602 8442
235 408 7724
378 935 9552
499 259 1408
976 520 8192
602 538 6161
630 142 3788
169 359 2887
849 485 3475
702 206 1618
592 901 8572
33 135 7331
108 512 266
659 362 6524
419 337 8395
610 291 8285
770 272 5426
910 792 4136
796 640 3973
622 693 2178
592 636 430
515 21 8564
845 128 4427
462 139 2140
986 557 829
732 518 8471
16 640 6742
793 549 9533
929 696 524
901 318 7217
430 261 4852
860 775 1872
775 619 6000
554 81 3138
693 418 1046
873 501 7915
343 517 9906
436 661 4454
320 589 7150
844 841 7819
60 623 4431
263 482 9205
487 256 2175
838 161 3607
327 854 6376
372 78 8877
638 421 5745
544 208 2405
997 528 9346
498 371 4186
668 782 1808
98 396 2641
654 882 5249
829 719 409
787 45 6614
163 768 4692
39 406 9464
783 949 7671
187 297 5198
532 795 8920
70 814 9701
877 264 5097
870 269 3330
118 97 4049
878 236 3093
492 398 4213
535 436 2618
998 570 4566
668 756 862
218 640 5008
137 709 1174
190 937 3789
638 806 2057
967 275 4506
367 153 4741
812 996 9138
24 530 2925
641 527 5494
558 546 5601
771 115 6240
131 604 4300
304 145 5237
444 782 4394
500 100 7021
5 467 7173
745 278 520
234 653 9049
158 645 4927
651 202 9472
604 972 6939
843 454 3542
143 109 1686
731 552 2819
476 52 3918
496 56 1736
20 153 9365
539 386 1017
587 544 5661
513 546 4214
337 149 7538
275 344 6991
168 838 100
205 920 7003
23 395 7054
292 891 7462
380 910 6614
744 801 9999
113 387 6894
125 252 2792
691 940 3292
228 214 4635
570 733 3824
21 937 9743
24 311 3138
77 954 7380
890 333 9641
503 429 441
854 893 5180
99 369 2431
890 59 4370
182 638 7935
168 208 3019
992 228 1307
86 251 1969
575 680 8922
954 569 6607
947 424 4387
739 629 3279
918 727 1647
700 617 58
421 150 9695
355 317 3902
725 660 9130
31 746 8732
999 320 3411
273 626 3332
879 924 5107
265 662 8735
895 932 7461
893 983 429
950 404 930
645 110 3599
898 835 2258
379 217 9355
111 568 8027
873 840 2004
556 70 927
662 686 7940
748 580 1871
561 472 7854
989 774 6609
271 418 9718
869 667 6552
478 46 1121
833 508 2688
211 380 6527
214 936 5596
140 949 633
431 697 2212
654 257 1035
859 597 808
467 867 1225
184 87 5244
88 565 9289
208 749 1148
895 959 1527
773 172 2814
720 663 115
352 445 5811
563 98 6419
949 956 6015
757 774 8234
333 958 320
576 397 7236
216 604 1984
363 850 5294
890 974 2817
55 693 1831
169 396 276
331 310 2725
749 258 681
764 14 3454
349 347 763
668 922 9159
904 490 6114
239 852 4315
533 93 288
701 148 2332
532 668 4727
807 351 2388
531 99 3646
563 214 5659
369 562 2357
131 582 6279
642 485 5768
107 75 1971
422 959 64
61 660 5563
745 191 2230
823 349 8580
211 231 1031
856 146 9244
223 348 3387
853 989 3223
972 448 5649
942 221 9608
5 633 619
567 377 4161
149 200 6861
80 410 1443
462 617 8588
706 482 4453
863 704 6153
601 556 141
175 527 7940
823 469 1160
782 825 2793
400 744 1521
912 892 5720
772 323 481
215 785 3097
802 842 5579
607 56 6634
759 8 6190
251 182 9068
543 356 4536
702 490 5361
846 889 3456
719 801 4699
790 924 4021
271 138 5157
719 292 7350
649 250 8405
283 360 4412
824 962 4945
891 504 9301
779 558 9790
491 755 7030
946 473 5182
644 263 1106
16 885 2595
173 955 1886
874 604 6135
279 238 7846
42 413 808
987 303 9311
639 81 868
428 571 4623
809 868 8447
343 511 1709
800 527 3945
394 51 8252
632 924 207
118 554 6444
964 596 5856
771 582 7510
433 220 5943
301 999 2865
275 159 1733
721 853 7243
782 652 6121
78 398 3523
329 381 6799
535 498 4352
330 813 6947
537 935 5880
47 368 451
989 20 6801
853 294 1960
585 366 3812
180 147 9816
652 577 2565
175 905 3945
973 440 2794
676 769 6959
975 658 893
854 704 6612
305 44 8631
457 896 7924
416 833 5642
580 364 788
395 15 2716
959 541 621
255 865 7412
48 541 9532
6 515 9189
251 720 3892
862 376 5935
845 833 8183
120 248 2367
761 827 5730
901 573 7096
616 883 9989
236 137 4853
647 185 2393
531 542 2259
719 144 3979
611 6 4354
897 850 186
431 969 3434
797 82 612
878 982 5185
326 597 6067
314 185 7204
166 183 7740
911 713 4633
169 432 8777
147 394 3134
501 642 6335
686 73 2655
471 221 7736
83 451 5069
619 776 1018
37 441 6202
592 958 4384
331 868 1449
316 37 3880
444 535 4625
929 35 3266
263 73 4338
269 543 2911
357 977 8361
425 595 488
794 632 2928
995 223 6885
731 906 1105
531 573 5141
410 16 2027
386 944 3414
651 558 9486
341 178 6380
251 534 4709
963 311 9655
450 104 7286
377 451 3861
613 533 7118
717 63 8042
209 824 5409
236 209 2352
649 859 4261
486 551 3790
217 801 8676
925 763 3986
580 564 3441
217 940 3243
429 905 4127
898 621 1189
939 830 1012
347 417 4572
50 417 8783
662 902 4333
452 470 486
127 395 5600
464 326 164
256 542 3455
499 323 2359
625 220 4332
166 511 8161
529 209 4929
101 259 5345
883 272 5246
567 723 3715
52 849 5461
4 664 3786
167 920 8680
973 770 354
332 746 5925
15 911 3435
175 440 4644
103 892 8254
799 126 8525
110 96 1800
923 451 7464
60 617 2383
739 589 2504
444 272 9249
369 286 6512
155 812 8951
150 266 194
403 64 2671
280 459 714
231 569 1161
30 843 9611
845 902 6227
227 993 7168
82 436 4791
331 804 7077
842 959 1240
144 460 9506
689 863 3569
359 494 1380
72 724 300
585 105 2142
195 950 7043
774 528 35
941 610 7823
731 292 9978
159 133 6288
399 628 7748
256 316 2610
176 674 8455
555 97 4530
854 681 2634
995 228 6583
390 1 5111
776 293 7072
598 375 5363
576 534 6495
863 284 8474
610 539 8789
571 714 2814
25 269 1262
906 474 8943
540 469 8170
474 210 1522
936 985 9814
7 583 4188
369 510 8073
215 724 6356
688 334 1246
828 256 9960
641 633 6580
903 538 1405
197 429 225
718 903 6434
239 838 6419
52 845 4353
591 565 214
664 780 3937
19 819 3270
617 647 3526
928 639 9510
